site,code,ibutton_no,date_time,date,time,temperature
ruckle,4,r1.,2018-07-04T12:06:00Z,2018-07-04T07:00:00Z,12:06:00,13.5
ruckle,4,r1.,2018-07-04T12:36:00Z,2018-07-04T07:00:00Z,12:36:00,13.5
ruckle,4,r1.,2018-07-04T13:06:00Z,2018-07-04T07:00:00Z,13:06:00,14
ruckle,4,r1.,2018-07-04T13:36:00Z,2018-07-04T07:00:00Z,13:36:00,14
ruckle,4,r1.,2018-07-04T14:06:00Z,2018-07-04T07:00:00Z,14:06:00,14.5
ruckle,4,r1.,2018-07-04T14:36:00Z,2018-07-04T07:00:00Z,14:36:00,14.5
ruckle,4,r1.,2018-07-04T15:06:00Z,2018-07-04T07:00:00Z,15:06:00,14.5
ruckle,4,r1.,2018-07-04T15:36:00Z,2018-07-04T07:00:00Z,15:36:00,14.5
ruckle,4,r1.,2018-07-04T16:06:00Z,2018-07-04T07:00:00Z,16:06:00,14.5
ruckle,4,r1.,2018-07-04T16:36:00Z,2018-07-04T07:00:00Z,16:36:00,14
ruckle,4,r1.,2018-07-04T17:06:00Z,2018-07-04T07:00:00Z,17:06:00,14.5
ruckle,4,r1.,2018-07-04T17:36:00Z,2018-07-04T07:00:00Z,17:36:00,14
ruckle,4,r1.,2018-07-04T18:06:00Z,2018-07-04T07:00:00Z,18:06:00,15
ruckle,4,r1.,2018-07-04T18:36:00Z,2018-07-04T07:00:00Z,18:36:00,15
ruckle,4,r1.,2018-07-04T19:06:00Z,2018-07-04T07:00:00Z,19:06:00,15
ruckle,4,r1.,2018-07-04T19:36:00Z,2018-07-04T07:00:00Z,19:36:00,15
ruckle,4,r1.,2018-07-04T20:06:00Z,2018-07-04T07:00:00Z,20:06:00,14.5
ruckle,4,r1.,2018-07-04T20:36:00Z,2018-07-04T07:00:00Z,20:36:00,15
ruckle,4,r1.,2018-07-04T21:06:00Z,2018-07-04T07:00:00Z,21:06:00,14
ruckle,4,r1.,2018-07-04T21:36:00Z,2018-07-04T07:00:00Z,21:36:00,15
ruckle,4,r1.,2018-07-04T22:06:00Z,2018-07-04T07:00:00Z,22:06:00,14.5
ruckle,4,r1.,2018-07-04T22:36:00Z,2018-07-04T07:00:00Z,22:36:00,14
ruckle,4,r1.,2018-07-04T23:06:00Z,2018-07-04T07:00:00Z,23:06:00,14
ruckle,4,r1.,2018-07-04T23:36:00Z,2018-07-04T07:00:00Z,23:36:00,13.5
ruckle,4,r1.,2018-07-05T00:06:00Z,2018-07-05T07:00:00Z,00:06:00,13.5
ruckle,4,r1.,2018-07-05T00:36:00Z,2018-07-05T07:00:00Z,00:36:00,13
ruckle,4,r1.,2018-07-05T01:06:00Z,2018-07-05T07:00:00Z,01:06:00,13.5
ruckle,4,r1.,2018-07-05T01:36:00Z,2018-07-05T07:00:00Z,01:36:00,13
ruckle,4,r1.,2018-07-05T02:06:00Z,2018-07-05T07:00:00Z,02:06:00,13.5
ruckle,4,r1.,2018-07-05T02:36:00Z,2018-07-05T07:00:00Z,02:36:00,13.5
ruckle,4,r1.,2018-07-05T03:06:00Z,2018-07-05T07:00:00Z,03:06:00,13.5
ruckle,4,r1.,2018-07-05T03:36:00Z,2018-07-05T07:00:00Z,03:36:00,13.5
ruckle,4,r1.,2018-07-05T04:06:00Z,2018-07-05T07:00:00Z,04:06:00,13.5
ruckle,4,r1.,2018-07-05T04:36:00Z,2018-07-05T07:00:00Z,04:36:00,13.5
ruckle,4,r1.,2018-07-05T05:06:00Z,2018-07-05T07:00:00Z,05:06:00,13
ruckle,4,r1.,2018-07-05T05:36:00Z,2018-07-05T07:00:00Z,05:36:00,12.5
ruckle,4,r1.,2018-07-05T06:06:00Z,2018-07-05T07:00:00Z,06:06:00,13
ruckle,4,r1.,2018-07-05T06:36:00Z,2018-07-05T07:00:00Z,06:36:00,13
ruckle,4,r1.,2018-07-05T07:06:00Z,2018-07-05T07:00:00Z,07:06:00,13
ruckle,4,r1.,2018-07-05T07:36:00Z,2018-07-05T07:00:00Z,07:36:00,13.5
ruckle,4,r1.,2018-07-05T08:06:00Z,2018-07-05T07:00:00Z,08:06:00,13.5
ruckle,4,r1.,2018-07-05T08:36:00Z,2018-07-05T07:00:00Z,08:36:00,13.5
ruckle,4,r1.,2018-07-05T09:06:00Z,2018-07-05T07:00:00Z,09:06:00,13
ruckle,4,r1.,2018-07-05T09:36:00Z,2018-07-05T07:00:00Z,09:36:00,13.5
ruckle,4,r1.,2018-07-05T10:06:00Z,2018-07-05T07:00:00Z,10:06:00,14
ruckle,4,r1.,2018-07-05T10:36:00Z,2018-07-05T07:00:00Z,10:36:00,14.5
ruckle,4,r1.,2018-07-05T11:06:00Z,2018-07-05T07:00:00Z,11:06:00,14.5
ruckle,4,r1.,2018-07-05T11:36:00Z,2018-07-05T07:00:00Z,11:36:00,14.5
ruckle,4,r1.,2018-07-05T12:06:00Z,2018-07-05T07:00:00Z,12:06:00,14.5
ruckle,4,r1.,2018-07-05T12:36:00Z,2018-07-05T07:00:00Z,12:36:00,14.5
ruckle,4,r1.,2018-07-05T13:06:00Z,2018-07-05T07:00:00Z,13:06:00,14
ruckle,4,r1.,2018-07-05T13:36:00Z,2018-07-05T07:00:00Z,13:36:00,14.5
ruckle,4,r1.,2018-07-05T14:06:00Z,2018-07-05T07:00:00Z,14:06:00,14.5
ruckle,4,r1.,2018-07-05T14:36:00Z,2018-07-05T07:00:00Z,14:36:00,14.5
ruckle,4,r1.,2018-07-05T15:06:00Z,2018-07-05T07:00:00Z,15:06:00,14.5
ruckle,4,r1.,2018-07-05T15:36:00Z,2018-07-05T07:00:00Z,15:36:00,14.5
ruckle,4,r1.,2018-07-05T16:06:00Z,2018-07-05T07:00:00Z,16:06:00,14.5
ruckle,4,r1.,2018-07-05T16:36:00Z,2018-07-05T07:00:00Z,16:36:00,15
ruckle,4,r1.,2018-07-05T17:06:00Z,2018-07-05T07:00:00Z,17:06:00,15.5
ruckle,4,r1.,2018-07-05T17:36:00Z,2018-07-05T07:00:00Z,17:36:00,15.5
ruckle,4,r1.,2018-07-05T18:06:00Z,2018-07-05T07:00:00Z,18:06:00,15.5
ruckle,4,r1.,2018-07-05T18:36:00Z,2018-07-05T07:00:00Z,18:36:00,15.5
ruckle,4,r1.,2018-07-05T19:06:00Z,2018-07-05T07:00:00Z,19:06:00,15
ruckle,4,r1.,2018-07-05T19:36:00Z,2018-07-05T07:00:00Z,19:36:00,14.5
ruckle,4,r1.,2018-07-05T20:06:00Z,2018-07-05T07:00:00Z,20:06:00,14.5
ruckle,4,r1.,2018-07-05T20:36:00Z,2018-07-05T07:00:00Z,20:36:00,15.5
ruckle,4,r1.,2018-07-05T21:06:00Z,2018-07-05T07:00:00Z,21:06:00,15.5
ruckle,4,r1.,2018-07-05T21:36:00Z,2018-07-05T07:00:00Z,21:36:00,15.5
ruckle,4,r1.,2018-07-05T22:06:00Z,2018-07-05T07:00:00Z,22:06:00,15
ruckle,4,r1.,2018-07-05T22:36:00Z,2018-07-05T07:00:00Z,22:36:00,15
ruckle,4,r1.,2018-07-05T23:06:00Z,2018-07-05T07:00:00Z,23:06:00,14
ruckle,4,r1.,2018-07-05T23:36:00Z,2018-07-05T07:00:00Z,23:36:00,15
ruckle,4,r1.,2018-07-06T00:06:00Z,2018-07-06T07:00:00Z,00:06:00,15
ruckle,4,r1.,2018-07-06T00:36:00Z,2018-07-06T07:00:00Z,00:36:00,15
ruckle,4,r1.,2018-07-06T01:06:00Z,2018-07-06T07:00:00Z,01:06:00,15
ruckle,4,r1.,2018-07-06T01:36:00Z,2018-07-06T07:00:00Z,01:36:00,14.5
ruckle,4,r1.,2018-07-06T02:06:00Z,2018-07-06T07:00:00Z,02:06:00,14.5
ruckle,4,r1.,2018-07-06T02:36:00Z,2018-07-06T07:00:00Z,02:36:00,14.5
ruckle,4,r1.,2018-07-06T03:06:00Z,2018-07-06T07:00:00Z,03:06:00,14
ruckle,4,r1.,2018-07-06T03:36:00Z,2018-07-06T07:00:00Z,03:36:00,14
ruckle,4,r1.,2018-07-06T04:06:00Z,2018-07-06T07:00:00Z,04:06:00,14
ruckle,4,r1.,2018-07-06T04:36:00Z,2018-07-06T07:00:00Z,04:36:00,13.5
ruckle,4,r1.,2018-07-06T05:06:00Z,2018-07-06T07:00:00Z,05:06:00,13.5
ruckle,4,r1.,2018-07-06T05:36:00Z,2018-07-06T07:00:00Z,05:36:00,13.5
ruckle,4,r1.,2018-07-06T06:06:00Z,2018-07-06T07:00:00Z,06:06:00,13
ruckle,4,r1.,2018-07-06T06:36:00Z,2018-07-06T07:00:00Z,06:36:00,13
ruckle,4,r1.,2018-07-06T07:06:00Z,2018-07-06T07:00:00Z,07:06:00,14
ruckle,4,r1.,2018-07-06T07:36:00Z,2018-07-06T07:00:00Z,07:36:00,14
ruckle,4,r1.,2018-07-06T08:06:00Z,2018-07-06T07:00:00Z,08:06:00,14.5
ruckle,4,r1.,2018-07-06T08:36:00Z,2018-07-06T07:00:00Z,08:36:00,14.5
ruckle,4,r1.,2018-07-06T09:06:00Z,2018-07-06T07:00:00Z,09:06:00,14.5
ruckle,4,r1.,2018-07-06T09:36:00Z,2018-07-06T07:00:00Z,09:36:00,14
ruckle,4,r1.,2018-07-06T10:06:00Z,2018-07-06T07:00:00Z,10:06:00,15
ruckle,4,r1.,2018-07-06T10:36:00Z,2018-07-06T07:00:00Z,10:36:00,15
ruckle,4,r1.,2018-07-06T11:06:00Z,2018-07-06T07:00:00Z,11:06:00,15
ruckle,4,r1.,2018-07-06T11:36:00Z,2018-07-06T07:00:00Z,11:36:00,14.5
ruckle,4,r1.,2018-07-06T12:06:00Z,2018-07-06T07:00:00Z,12:06:00,14.5
ruckle,4,r1.,2018-07-06T12:36:00Z,2018-07-06T07:00:00Z,12:36:00,14.5
ruckle,4,r1.,2018-07-06T13:06:00Z,2018-07-06T07:00:00Z,13:06:00,14.5
ruckle,4,r1.,2018-07-06T13:36:00Z,2018-07-06T07:00:00Z,13:36:00,15
ruckle,4,r1.,2018-07-06T14:06:00Z,2018-07-06T07:00:00Z,14:06:00,15
ruckle,4,r1.,2018-07-06T14:36:00Z,2018-07-06T07:00:00Z,14:36:00,15.5
ruckle,4,r1.,2018-07-06T15:06:00Z,2018-07-06T07:00:00Z,15:06:00,15.5
ruckle,4,r1.,2018-07-06T15:36:00Z,2018-07-06T07:00:00Z,15:36:00,15.5
ruckle,4,r1.,2018-07-06T16:06:00Z,2018-07-06T07:00:00Z,16:06:00,15
ruckle,4,r1.,2018-07-06T16:36:00Z,2018-07-06T07:00:00Z,16:36:00,14.5
ruckle,4,r1.,2018-07-06T17:06:00Z,2018-07-06T07:00:00Z,17:06:00,14.5
ruckle,4,r1.,2018-07-06T17:36:00Z,2018-07-06T07:00:00Z,17:36:00,14.5
ruckle,4,r1.,2018-07-06T18:06:00Z,2018-07-06T07:00:00Z,18:06:00,14.5
ruckle,4,r1.,2018-07-06T18:36:00Z,2018-07-06T07:00:00Z,18:36:00,14.5
ruckle,4,r1.,2018-07-06T19:06:00Z,2018-07-06T07:00:00Z,19:06:00,14
ruckle,4,r1.,2018-07-06T19:36:00Z,2018-07-06T07:00:00Z,19:36:00,14
ruckle,4,r1.,2018-07-06T20:06:00Z,2018-07-06T07:00:00Z,20:06:00,14.5
ruckle,4,r1.,2018-07-06T20:36:00Z,2018-07-06T07:00:00Z,20:36:00,14.5
ruckle,4,r1.,2018-07-06T21:06:00Z,2018-07-06T07:00:00Z,21:06:00,14
ruckle,4,r1.,2018-07-06T21:36:00Z,2018-07-06T07:00:00Z,21:36:00,14
ruckle,4,r1.,2018-07-06T22:06:00Z,2018-07-06T07:00:00Z,22:06:00,13.5
ruckle,4,r1.,2018-07-06T22:36:00Z,2018-07-06T07:00:00Z,22:36:00,13.5
ruckle,4,r1.,2018-07-06T23:06:00Z,2018-07-06T07:00:00Z,23:06:00,14
ruckle,4,r1.,2018-07-06T23:36:00Z,2018-07-06T07:00:00Z,23:36:00,14
ruckle,4,r1.,2018-07-07T00:06:00Z,2018-07-07T07:00:00Z,00:06:00,14
ruckle,4,r1.,2018-07-07T00:36:00Z,2018-07-07T07:00:00Z,00:36:00,14
ruckle,4,r1.,2018-07-07T01:06:00Z,2018-07-07T07:00:00Z,01:06:00,14
ruckle,4,r1.,2018-07-07T01:36:00Z,2018-07-07T07:00:00Z,01:36:00,14
ruckle,4,r1.,2018-07-07T02:06:00Z,2018-07-07T07:00:00Z,02:06:00,14
ruckle,4,r1.,2018-07-07T02:36:00Z,2018-07-07T07:00:00Z,02:36:00,14
ruckle,4,r1.,2018-07-07T03:06:00Z,2018-07-07T07:00:00Z,03:06:00,13.5
ruckle,4,r1.,2018-07-07T03:36:00Z,2018-07-07T07:00:00Z,03:36:00,13.5
ruckle,4,r1.,2018-07-07T04:06:00Z,2018-07-07T07:00:00Z,04:06:00,13.5
ruckle,4,r1.,2018-07-07T04:36:00Z,2018-07-07T07:00:00Z,04:36:00,13.5
ruckle,4,r1.,2018-07-07T05:06:00Z,2018-07-07T07:00:00Z,05:06:00,13.5
ruckle,4,r1.,2018-07-07T05:36:00Z,2018-07-07T07:00:00Z,05:36:00,13.5
ruckle,4,r1.,2018-07-07T06:06:00Z,2018-07-07T07:00:00Z,06:06:00,13.5
ruckle,4,r1.,2018-07-07T06:36:00Z,2018-07-07T07:00:00Z,06:36:00,13.5
ruckle,4,r1.,2018-07-07T07:06:00Z,2018-07-07T07:00:00Z,07:06:00,13.5
ruckle,4,r1.,2018-07-07T07:36:00Z,2018-07-07T07:00:00Z,07:36:00,13.5
ruckle,4,r1.,2018-07-07T08:06:00Z,2018-07-07T07:00:00Z,08:06:00,14
ruckle,4,r1.,2018-07-07T08:36:00Z,2018-07-07T07:00:00Z,08:36:00,14.5
ruckle,4,r1.,2018-07-07T09:06:00Z,2018-07-07T07:00:00Z,09:06:00,14.5
ruckle,4,r1.,2018-07-07T09:36:00Z,2018-07-07T07:00:00Z,09:36:00,14
ruckle,4,r1.,2018-07-07T10:06:00Z,2018-07-07T07:00:00Z,10:06:00,14.5
ruckle,4,r1.,2018-07-07T10:36:00Z,2018-07-07T07:00:00Z,10:36:00,15
ruckle,4,r1.,2018-07-07T11:06:00Z,2018-07-07T07:00:00Z,11:06:00,15
ruckle,4,r1.,2018-07-07T11:36:00Z,2018-07-07T07:00:00Z,11:36:00,14.5
ruckle,4,r1.,2018-07-07T12:06:00Z,2018-07-07T07:00:00Z,12:06:00,14
ruckle,4,r1.,2018-07-07T12:36:00Z,2018-07-07T07:00:00Z,12:36:00,13.5
ruckle,4,r1.,2018-07-07T13:06:00Z,2018-07-07T07:00:00Z,13:06:00,13.5
ruckle,4,r1.,2018-07-07T13:36:00Z,2018-07-07T07:00:00Z,13:36:00,13
ruckle,4,r1.,2018-07-07T14:06:00Z,2018-07-07T07:00:00Z,14:06:00,13.5
ruckle,4,r1.,2018-07-07T14:36:00Z,2018-07-07T07:00:00Z,14:36:00,13.5
ruckle,4,r1.,2018-07-07T15:06:00Z,2018-07-07T07:00:00Z,15:06:00,14.5
ruckle,4,r1.,2018-07-07T15:36:00Z,2018-07-07T07:00:00Z,15:36:00,14.5
ruckle,4,r1.,2018-07-07T16:06:00Z,2018-07-07T07:00:00Z,16:06:00,14.5
ruckle,4,r1.,2018-07-07T16:36:00Z,2018-07-07T07:00:00Z,16:36:00,14.5
ruckle,4,r1.,2018-07-07T17:06:00Z,2018-07-07T07:00:00Z,17:06:00,14.5
ruckle,4,r1.,2018-07-07T17:36:00Z,2018-07-07T07:00:00Z,17:36:00,14.5
ruckle,4,r1.,2018-07-07T18:06:00Z,2018-07-07T07:00:00Z,18:06:00,14.5
ruckle,4,r1.,2018-07-07T18:36:00Z,2018-07-07T07:00:00Z,18:36:00,15
ruckle,4,r1.,2018-07-07T19:06:00Z,2018-07-07T07:00:00Z,19:06:00,14.5
ruckle,4,r1.,2018-07-07T19:36:00Z,2018-07-07T07:00:00Z,19:36:00,14.5
ruckle,4,r1.,2018-07-07T20:06:00Z,2018-07-07T07:00:00Z,20:06:00,14.5
ruckle,4,r1.,2018-07-07T20:36:00Z,2018-07-07T07:00:00Z,20:36:00,14.5
ruckle,4,r1.,2018-07-07T21:06:00Z,2018-07-07T07:00:00Z,21:06:00,14.5
ruckle,4,r1.,2018-07-07T21:36:00Z,2018-07-07T07:00:00Z,21:36:00,14.5
ruckle,4,r1.,2018-07-07T22:06:00Z,2018-07-07T07:00:00Z,22:06:00,14.5
ruckle,4,r1.,2018-07-07T22:36:00Z,2018-07-07T07:00:00Z,22:36:00,14.5
ruckle,4,r1.,2018-07-07T23:06:00Z,2018-07-07T07:00:00Z,23:06:00,14.5
ruckle,4,r1.,2018-07-07T23:36:00Z,2018-07-07T07:00:00Z,23:36:00,14.5
ruckle,4,r1.,2018-07-08T00:06:00Z,2018-07-08T07:00:00Z,00:06:00,14.5
ruckle,4,r1.,2018-07-08T00:36:00Z,2018-07-08T07:00:00Z,00:36:00,14.5
ruckle,4,r1.,2018-07-08T01:06:00Z,2018-07-08T07:00:00Z,01:06:00,14.5
ruckle,4,r1.,2018-07-08T01:36:00Z,2018-07-08T07:00:00Z,01:36:00,14
ruckle,4,r1.,2018-07-08T02:06:00Z,2018-07-08T07:00:00Z,02:06:00,14
ruckle,4,r1.,2018-07-08T02:36:00Z,2018-07-08T07:00:00Z,02:36:00,14
ruckle,4,r1.,2018-07-08T03:06:00Z,2018-07-08T07:00:00Z,03:06:00,14
ruckle,4,r1.,2018-07-08T03:36:00Z,2018-07-08T07:00:00Z,03:36:00,14
ruckle,4,r1.,2018-07-08T04:06:00Z,2018-07-08T07:00:00Z,04:06:00,14
ruckle,4,r1.,2018-07-08T04:36:00Z,2018-07-08T07:00:00Z,04:36:00,14
ruckle,4,r1.,2018-07-08T05:06:00Z,2018-07-08T07:00:00Z,05:06:00,14
ruckle,4,r1.,2018-07-08T05:36:00Z,2018-07-08T07:00:00Z,05:36:00,13.5
ruckle,4,r1.,2018-07-08T06:06:00Z,2018-07-08T07:00:00Z,06:06:00,13.5
ruckle,4,r1.,2018-07-08T06:36:00Z,2018-07-08T07:00:00Z,06:36:00,13.5
ruckle,4,r1.,2018-07-08T07:06:00Z,2018-07-08T07:00:00Z,07:06:00,13.5
ruckle,4,r1.,2018-07-08T07:36:00Z,2018-07-08T07:00:00Z,07:36:00,14
ruckle,4,r1.,2018-07-08T08:06:00Z,2018-07-08T07:00:00Z,08:06:00,14
ruckle,4,r1.,2018-07-08T08:36:00Z,2018-07-08T07:00:00Z,08:36:00,14
ruckle,4,r1.,2018-07-08T09:06:00Z,2018-07-08T07:00:00Z,09:06:00,14.5
ruckle,4,r1.,2018-07-08T09:36:00Z,2018-07-08T07:00:00Z,09:36:00,14
ruckle,4,r1.,2018-07-08T10:06:00Z,2018-07-08T07:00:00Z,10:06:00,14.5
ruckle,4,r1.,2018-07-08T10:36:00Z,2018-07-08T07:00:00Z,10:36:00,14.5
ruckle,4,r1.,2018-07-08T11:06:00Z,2018-07-08T07:00:00Z,11:06:00,15
ruckle,4,r1.,2018-07-08T11:36:00Z,2018-07-08T07:00:00Z,11:36:00,14.5
ruckle,4,r1.,2018-07-08T12:06:00Z,2018-07-08T07:00:00Z,12:06:00,14.5
ruckle,4,r1.,2018-07-08T12:36:00Z,2018-07-08T07:00:00Z,12:36:00,14.5
ruckle,4,r1.,2018-07-08T13:06:00Z,2018-07-08T07:00:00Z,13:06:00,14.5
ruckle,4,r1.,2018-07-08T13:36:00Z,2018-07-08T07:00:00Z,13:36:00,14.5
ruckle,4,r1.,2018-07-08T14:06:00Z,2018-07-08T07:00:00Z,14:06:00,14.5
ruckle,4,r1.,2018-07-08T14:36:00Z,2018-07-08T07:00:00Z,14:36:00,14.5
ruckle,4,r1.,2018-07-08T15:06:00Z,2018-07-08T07:00:00Z,15:06:00,14
ruckle,4,r1.,2018-07-08T15:36:00Z,2018-07-08T07:00:00Z,15:36:00,14.5
ruckle,4,r1.,2018-07-08T16:06:00Z,2018-07-08T07:00:00Z,16:06:00,14
ruckle,4,r1.,2018-07-08T16:36:00Z,2018-07-08T07:00:00Z,16:36:00,14
ruckle,4,r1.,2018-07-08T17:06:00Z,2018-07-08T07:00:00Z,17:06:00,14
ruckle,4,r1.,2018-07-08T17:36:00Z,2018-07-08T07:00:00Z,17:36:00,14
ruckle,4,r1.,2018-07-08T18:06:00Z,2018-07-08T07:00:00Z,18:06:00,13.5
ruckle,4,r1.,2018-07-08T18:36:00Z,2018-07-08T07:00:00Z,18:36:00,13.5
ruckle,4,r1.,2018-07-08T19:06:00Z,2018-07-08T07:00:00Z,19:06:00,14
ruckle,4,r1.,2018-07-08T19:36:00Z,2018-07-08T07:00:00Z,19:36:00,14
ruckle,4,r1.,2018-07-08T20:06:00Z,2018-07-08T07:00:00Z,20:06:00,14.5
ruckle,4,r1.,2018-07-08T20:36:00Z,2018-07-08T07:00:00Z,20:36:00,14
ruckle,4,r1.,2018-07-08T21:06:00Z,2018-07-08T07:00:00Z,21:06:00,14
ruckle,4,r1.,2018-07-08T21:36:00Z,2018-07-08T07:00:00Z,21:36:00,14
ruckle,4,r1.,2018-07-08T22:06:00Z,2018-07-08T07:00:00Z,22:06:00,14.5
ruckle,4,r1.,2018-07-08T22:36:00Z,2018-07-08T07:00:00Z,22:36:00,14.5
ruckle,4,r1.,2018-07-08T23:06:00Z,2018-07-08T07:00:00Z,23:06:00,14.5
ruckle,4,r1.,2018-07-08T23:36:00Z,2018-07-08T07:00:00Z,23:36:00,14
ruckle,4,r1.,2018-07-09T00:06:00Z,2018-07-09T07:00:00Z,00:06:00,13.5
ruckle,4,r1.,2018-07-09T00:36:00Z,2018-07-09T07:00:00Z,00:36:00,13.5
ruckle,4,r1.,2018-07-09T01:06:00Z,2018-07-09T07:00:00Z,01:06:00,13
ruckle,4,r1.,2018-07-09T01:36:00Z,2018-07-09T07:00:00Z,01:36:00,13.5
ruckle,4,r1.,2018-07-09T02:06:00Z,2018-07-09T07:00:00Z,02:06:00,13
ruckle,4,r1.,2018-07-09T02:36:00Z,2018-07-09T07:00:00Z,02:36:00,13
ruckle,4,r1.,2018-07-09T03:06:00Z,2018-07-09T07:00:00Z,03:06:00,13
ruckle,4,r1.,2018-07-09T03:36:00Z,2018-07-09T07:00:00Z,03:36:00,13
ruckle,4,r1.,2018-07-09T04:06:00Z,2018-07-09T07:00:00Z,04:06:00,13
ruckle,4,r1.,2018-07-09T04:36:00Z,2018-07-09T07:00:00Z,04:36:00,13
ruckle,4,r1.,2018-07-09T05:06:00Z,2018-07-09T07:00:00Z,05:06:00,13
ruckle,4,r1.,2018-07-09T05:36:00Z,2018-07-09T07:00:00Z,05:36:00,13
ruckle,4,r1.,2018-07-09T06:06:00Z,2018-07-09T07:00:00Z,06:06:00,13
ruckle,4,r1.,2018-07-09T06:36:00Z,2018-07-09T07:00:00Z,06:36:00,13.5
ruckle,4,r1.,2018-07-09T07:06:00Z,2018-07-09T07:00:00Z,07:06:00,13.5
ruckle,4,r1.,2018-07-09T07:36:00Z,2018-07-09T07:00:00Z,07:36:00,13.5
ruckle,4,r1.,2018-07-09T08:06:00Z,2018-07-09T07:00:00Z,08:06:00,14
ruckle,4,r1.,2018-07-09T08:36:00Z,2018-07-09T07:00:00Z,08:36:00,14
ruckle,4,r1.,2018-07-09T09:06:00Z,2018-07-09T07:00:00Z,09:06:00,14.5
ruckle,4,r1.,2018-07-09T09:36:00Z,2018-07-09T07:00:00Z,09:36:00,14.5
ruckle,4,r1.,2018-07-09T10:06:00Z,2018-07-09T07:00:00Z,10:06:00,15.5
ruckle,4,r1.,2018-07-09T10:36:00Z,2018-07-09T07:00:00Z,10:36:00,14
ruckle,4,r1.,2018-07-09T11:06:00Z,2018-07-09T07:00:00Z,11:06:00,14
ruckle,4,r1.,2018-07-09T11:36:00Z,2018-07-09T07:00:00Z,11:36:00,14
ruckle,4,r1.,2018-07-09T12:06:00Z,2018-07-09T07:00:00Z,12:06:00,13.5
ruckle,4,r1.,2018-07-09T12:36:00Z,2018-07-09T07:00:00Z,12:36:00,14
ruckle,4,r1.,2018-07-09T13:06:00Z,2018-07-09T07:00:00Z,13:06:00,13.5
ruckle,4,r1.,2018-07-09T13:36:00Z,2018-07-09T07:00:00Z,13:36:00,13
ruckle,4,r1.,2018-07-09T14:06:00Z,2018-07-09T07:00:00Z,14:06:00,12.5
ruckle,4,r1.,2018-07-09T14:36:00Z,2018-07-09T07:00:00Z,14:36:00,12.5
ruckle,4,r1.,2018-07-09T15:06:00Z,2018-07-09T07:00:00Z,15:06:00,12.5
ruckle,4,r1.,2018-07-09T15:36:00Z,2018-07-09T07:00:00Z,15:36:00,12.5
ruckle,4,r1.,2018-07-09T16:06:00Z,2018-07-09T07:00:00Z,16:06:00,12
ruckle,4,r1.,2018-07-09T16:36:00Z,2018-07-09T07:00:00Z,16:36:00,12.5
ruckle,4,r1.,2018-07-09T17:06:00Z,2018-07-09T07:00:00Z,17:06:00,12.5
ruckle,4,r1.,2018-07-09T17:36:00Z,2018-07-09T07:00:00Z,17:36:00,12.5
ruckle,4,r1.,2018-07-09T18:06:00Z,2018-07-09T07:00:00Z,18:06:00,12.5
ruckle,4,r1.,2018-07-09T18:36:00Z,2018-07-09T07:00:00Z,18:36:00,12.5
ruckle,4,r1.,2018-07-09T19:06:00Z,2018-07-09T07:00:00Z,19:06:00,12.5
ruckle,4,r1.,2018-07-09T19:36:00Z,2018-07-09T07:00:00Z,19:36:00,12.5
ruckle,4,r1.,2018-07-09T20:06:00Z,2018-07-09T07:00:00Z,20:06:00,12.5
ruckle,4,r1.,2018-07-09T20:36:00Z,2018-07-09T07:00:00Z,20:36:00,13
ruckle,4,r1.,2018-07-09T21:06:00Z,2018-07-09T07:00:00Z,21:06:00,13
ruckle,4,r1.,2018-07-09T21:36:00Z,2018-07-09T07:00:00Z,21:36:00,13
ruckle,4,r1.,2018-07-09T22:06:00Z,2018-07-09T07:00:00Z,22:06:00,13
ruckle,4,r1.,2018-07-09T22:36:00Z,2018-07-09T07:00:00Z,22:36:00,13.5
ruckle,4,r1.,2018-07-09T23:06:00Z,2018-07-09T07:00:00Z,23:06:00,13.5
ruckle,4,r1.,2018-07-09T23:36:00Z,2018-07-09T07:00:00Z,23:36:00,13.5
ruckle,4,r1.,2018-07-10T00:06:00Z,2018-07-10T07:00:00Z,00:06:00,13.5
ruckle,4,r1.,2018-07-10T00:36:00Z,2018-07-10T07:00:00Z,00:36:00,13.5
ruckle,4,r1.,2018-07-10T01:06:00Z,2018-07-10T07:00:00Z,01:06:00,13
ruckle,4,r1.,2018-07-10T01:36:00Z,2018-07-10T07:00:00Z,01:36:00,13
ruckle,4,r1.,2018-07-10T02:06:00Z,2018-07-10T07:00:00Z,02:06:00,13
ruckle,4,r1.,2018-07-10T02:36:00Z,2018-07-10T07:00:00Z,02:36:00,13
ruckle,4,r1.,2018-07-10T03:06:00Z,2018-07-10T07:00:00Z,03:06:00,12.5
ruckle,4,r1.,2018-07-10T03:36:00Z,2018-07-10T07:00:00Z,03:36:00,13
ruckle,4,r1.,2018-07-10T04:06:00Z,2018-07-10T07:00:00Z,04:06:00,13
ruckle,4,r1.,2018-07-10T04:36:00Z,2018-07-10T07:00:00Z,04:36:00,13
ruckle,4,r1.,2018-07-10T05:06:00Z,2018-07-10T07:00:00Z,05:06:00,13
ruckle,4,r1.,2018-07-10T05:36:00Z,2018-07-10T07:00:00Z,05:36:00,12.5
ruckle,4,r1.,2018-07-10T06:06:00Z,2018-07-10T07:00:00Z,06:06:00,13
ruckle,4,r1.,2018-07-10T06:36:00Z,2018-07-10T07:00:00Z,06:36:00,13
